CCN,COMP_ITEM_ID,COMMODITY,LEAD_TIME,CFG,ITM_DESC,CHANNEL_ID,PRODUCT_ID,PRODUCT_NAME,SCHEDULER_NAME,DMND_WEEK_STRT_DATE,VRSN_WEEK_STRT_DATE,MRP_FCST_QTY,SUPPLY_CHAIN_TYPE,DW_PKG_UPD_DTS
M10000,9M9FK,ODD,13,RMSD_9_5_DVDRW_SATA_Bare_Std,"DVD+/-RW,8X,9.5T,GU90N,HLDS",5000004,80807,WHITEFISHMLK MT,LI_THENG_FOO,26-11-2016,09-04-2016,21,CTO,00:02.3
C10000,WK9YJ,ODM Mechanical,13,"WK9YJ-ASSY,CVR,HUG-UP,FHD,GOLD,9343","ASSY,CVR,HUG-UP,FHD,GOLD,9343",5000960,57640,DINO13BTX,BTX_XPS_NOTEBOOKS,10-09-2016,21-11-2015,0,BTO,02:40.4
M10000,42DJY,Speaker,18,SPKR_RS_AX210_WW,"KIT,SPKR,1.2W,AX210CR,WW",5000945,669,FIXED WORKSTATIONS,KEI_YAIK_CHAN (SPEAKER),13-02-2016,12-12-2015,7,CTO,02:40.4
C10000,FDMRM,Memory,13,MEM_SODIMM_DDR4_2133_4GB,"DIMM,4GB,2133,1RX8,4G,DDR4,S",30000,62857,PARKCITY15CTO,QUEENNIE_SAW (MEMNBK),23-07-2016,30-01-2016,31,CTO,17:43.1
M10000,7W5P6,Wireless,8,7w5p6,"MDM,WRLES,DW5570,3G,HF",5000004,53291,DIESEL 15,NUR_WARDAH_UMAR,21-05-2016,26-12-2015,0,CTO,21:42.6
E10000,NJG52,HDD_NB_DT,8,HDD_NB_2_5_500GB_5400_SATA3,"HD,500,S3,5.4,512E,7,ST,YRR,16",2190,60705,VANGOGH15BDWBTX,BTX_VOSTRO_NOTEBOOKS,02-07-2016,21-11-2015,0,BTS,02:40.4
E10000,N2VFR,Wireless,8,CRD_WRLES_3160AC_M.2,"CRD,WRLES,3160AC,M.2",2190,60149,TULIP14SKLBTX,BTX_PERSONAL_NOTEBOOKS,23-07-2016,07-11-2015,2,BTO,02:40.4
E10000,1R8CR,Memory,13,MEM_PR_DDR4_2133_16GB_4Gbx4DR_LV,"DIMM,16GB,2133,2RX4,4G,DDR4,R",2190,70381,PR29707STEELJAW,ROBBIE_FITZGERALD_ESG_LARGE_ORDERS,10-10-2015,26-09-2015,1648,CTO,51:30.0
E10000,TD3KX,Memory,13,MEM_SODIMM_DDR4_2133_8GB,"DIMM,8GB,2133,2RX8,4G,DDR4,S",2190,61179,POPPY24BTX,BTX_PERSONAL_DESKTOPS,21-01-2017,09-04-2016,0,BTO,00:02.3
E10000,P9J66,Keyboard_NBK,17,"NBKYBD_KYBD,83,FR,M14ISU","KYBD,83,FR,M14ISU",2190,59668,PLANOMCTO,MIKE_SIMMONDS_COMM_NBK_KEYBOARDS,23-04-2016,14-11-2015,4,CTO,02:40.4
C10000,C3Y4J,Wireless,8,CRD_WRLES_DW1705,"CRD,WRLES,HMC,DW1705BN,WW,FXCN",5000960,54266,GENERAL MT BTX,BTX_PERSONAL_DESKTOPS,04-02-2017,14-05-2016,0,BTO,32:44.2
DAO,DK4RC,ODM Mechanical,13,"DK4RC-BZL,N-TCH,CMRA,E5470","BZL,N-TCH,CMRA,E5470",1865,62853,PARKCITY14BTX,BTX_LATITUDE,24-09-2016,27-02-2016,630,BTS,52:53.0
E10000,N2M64,Memory,13,MEM_SODIMM_DDR3L_1600_8GB,"DIMM,8GB,1600,2RX8,4G,DDR3L,S",2190,52371,SALADO 15,ZUZANA_ORAVCOVA_COMM_MEMORY,14-05-2016,26-09-2015,503,CTO,51:30.0
C10000,7RJNT,SSD_NB_DT,8,SSD_NB_2_5_256GB_SATA3_LC,"SSDR,256,S3,7,SANDISK,Z400S,LC",5000979,54088,TIGRIS,CHAI_FERN_TAN HDD,02-07-2016,20-02-2016,28,CTO,57:56.9
M10000,R5Y4G,ODM Mechanical,13,"R5Y4G-ASSY,CVR,HNG CAP,R,N-T,HD,H15","ASSY,CVR,HNG CAP,R,N-T,HD,H15",5000004,57527,HOUSTON15CTO,PHOAY_HOON_TAN (LATI LCD),05-11-2016,13-02-2016,0,CTO,57:56.9
C10000,WD3WN,ODD Mechanical,13,"WD3WN-BZL,ODD,AIO,WHT,19.5","BZL,ODD,AIO,WHT,19.5",5000960,61174,JASSKL20BTX,HELEN_GUAN,23-07-2016,09-04-2016,1,CTO,00:02.3
E10000,GPFNK,Wireless,8,CRD_WRLES_7260AC_M.2,"CRD,WRLES,7260AC,M.2",2190,56153,COLUMBUS12CTO,MIKE_SIMMONDS_COMMERCIAL_CRD_BTY,15-04-2017,30-04-2016,1,CTO,32:44.2
C10000,CRCDH,ODD Mechanical,13,CRCDH_PNL_FILLER,"PNL,FILLER,9.5MM,ODD,MT/SFF,D7",5000960,62433,TRIGGERFISH MT,LI_THENG_FOO,09-07-2016,14-05-2016,951,CTO,32:44.2
C10000,33T5T,ODM Mechanical,13,"33T5T-ASSY,CVR,N-T,FHD,WWAN,H14","ASSY,CVR,N-T,FHD,WWAN,H14",5000960,57521,HOUSTON14CTO,PHOAY_HOON_TAN (LATI LCD),17-09-2016,28-11-2015,0,CTO,02:40.4
E10000,M8WR8,CORD,10,M8WR8_Power Cord,"CORD,PWR,250,2.5A,1M,C5,E5,ITL",2190,62854,PARKCITY14CTO,KENNETH_HOGAN_ADAPTERS_POWERCORDS,13-08-2016,03-10-2015,110,CTO,51:30.0
E10000,8859D,CORD,10,PowerCord_8859D,"CORD,PWR,220V,6FT,AC,3W\3P,UK",2190,63399,ECHO 17 MLK CTO,NATALIE_MCNAMARA_CONSUMER,23-07-2016,23-04-2016,12,CTO,59:38.0
E10000,N2M64,Memory,13,MEM_SODIMM_DDR3L_1600_8GB,"DIMM,8GB,1600,2RX8,4G,DDR3L,S",2190,57513,HOUSTON12BTX,BTX_LATITUDE,14-05-2016,26-09-2015,0,BTS,51:30.0
C40000,3R5X6,Keyboard_NBK,17,"NBKYBD_KYBD,80,TCHI,M14NSC","KYBD,80,TCHI,M14NSC",5001417,62882,LOVELAND14SCTO,ELISE_TAN (NBK_KYBD),20-08-2016,21-11-2015,6,CTO,02:40.4
E10000,V7RMP,Wireless,8,CRD_WRLES_M.2_7265_SAR_D0,"CRD,WRLES,M.2,7265,SAR,D0",2190,57617,CRESTED BUTTECTO,MIKE_SIMMONDS_COMMERCIAL_CRD_BTY,03-09-2016,16-04-2016,0,CTO,46:40.9
C40000,XF6VJ,ODD,13,XF6VJ_CFG,"ASSY,BZL,DVDRW,SLIM,MT/SFF,D7",5000947,62411,TRIGGERFISHMTBTX,BTX_OPTIPLEX_DESKTOPS,01-04-2017,23-04-2016,0,BTO,59:38.0
DAO,XTDVD,HDD_NB_DT,8,HDD_NB_2_5_500GB_7200_SATA3,"HD,500,S3,7.2,2.5,512E,MX375-6",1865,52354,SALADO14CTO1,TOONG_SIN_WONG_RELATIONSHIPNB,09-07-2016,19-12-2015,0,CTO,02:40.4
E10000,6PHG8,Battery,13,Titan_3_Primary_Thin,"BTRY,PRI,51.2WHR,3C,LITH,SDI",2190,57455,TITAN14MLKBDWBTX,BTX_VOSTRO_NOTEBOOKS,16-07-2016,10-10-2015,0,BTO,51:30.0
C40000,8P30V,SSD_NB_DT,8,SSD_NB_2_5_360GB_SATA_S3,"SSDR,360G,S3,7MM,INTL,PRO2500R",30000,62851,PARKCITY12CTO,CHOON_PHENG_OOI,28-05-2016,06-02-2016,5,CTO,57:56.9
C40000,FDT1K,Graphic Card,19,Graphics_OPGA11_LP,"CRD,GRPHC,2G,OPGA11,LP",5001416,57276,AMAZON7 SFF,SERENA_YANG,18-02-2017,14-05-2016,0,CTO,32:44.2
C40000,80HJ5,ODM Mechanical,13,"80HJ5-ASSY,CVR,HNG CAP,N-T, HD,L,H12","ASSY,CVR,HNG CAP,N-T, HD,L,H12",5000948,57515,HOUSTON12CTO,FLORA_HAN,03-12-2016,02-04-2016,0,CTO,56:43.7
DAO,K260C,CORD,10,CABLE-K260C,"CORD,PWR,125V,2.5A,1M,C5,US",1865,61175,ORCBSW24BTX,BTX_PERSONAL_DESKTOPS,30-04-2016,16-01-2016,0,BTP,14:57.8
DAO,8CFJ3,LCD,15,15.6HD_AG_ULSLIM_E7_NBLCD,"LCD,15.6HD,HC,EDP,AUO",1865,62856,PARKCITY15BTX,BTX_LATITUDE,02-04-2016,06-02-2016,144,BTS,57:56.9
M10000,DU555,ODD Mechanical,13,DU555 - MHW,"SCR,M3X.5X5MM,HEX,PHH,TF,ZPS",5000004,61684,GOODYEARSKLBTX,BTX_XPS_DESKTOPS,09-04-2016,13-02-2016,15,BTO,57:56.9
C10000,0U781,ODD Mechanical,13,0U781_CFG,"SCR,M3X5MM,HX,TF,ZPS",5000960,57268,AMAZON7MTBTX,BTX_OPTIPLEX_DESKTOPS,24-09-2016,02-01-2016,0,BTO,21:42.6
M10000,JXVM7,ODM Mechanical,13,"JXVM7-ASSY,CVR,HNG CAP,TCH,FHD,R,H12","ASSY,CVR,HNG CAP,TCH,FHD,R,H12",5000004,57515,HOUSTON12CTO,PHOAY_HOON_TAN (LATI LCD),23-04-2016,06-02-2016,5,CTO,57:56.9
C10000,DKC2X,ODD,13,RMSD_9_5_DVD_SATA_Bare_Std,"DVD,8X,SATA,9.5T,DU90N,HLDS",5000960,62419,BLUEFINAIOCTO,LI_THENG_FOO,21-01-2017,30-04-2016,10,CTO,32:44.2
E10000,MJ159,CORD,10,PowerCord_MJ159,"CORD,PWR,250V,10A,2.5M,C13,ISR",2190,52170,AMAZON X,KENNETH_HOGAN_ADAPTERS_POWERCORDS,03-09-2016,26-09-2015,1,CTO,51:30.0
BRH,RY167,ODM Mechanical,13,"RY167-HNG,CAP,LT,N-TCH,E7470","HNG,CAP,LT,N-TCH,E7470",2505,62908,BEAVERCREEK14CTO,MICHELE_SERAO (COMM NOTE BASE),08-10-2016,20-02-2016,158,CTO,57:56.9
E10000,MPFKP,Keyboard_NBK,17,"MPFKP-KYBD,102,BEL,M16NXC-UBS","KYBD,102,BEL,M16NXC-UBS",2190,73928,STARLORDB17BTX,KEVIN_KOYCE_RMSD_SNP,09-07-2016,23-04-2016,7,CTO,59:38.0
E10000,GTX48,Wireless,8,CRD_WRLES_17265_M.2_Intel MP WiGig,"CRD,WRLES,17265,M.2",2190,57520,HOUSTON14CTOE,MIKE_SIMMONDS_COMMERCIAL_CRD_BTY,15-10-2016,21-11-2015,0,CTO,02:40.4
C10000,9M9FK,ODD,13,RMSD_9_5_DVDRW_SATA_Bare_Std,"DVD+/-RW,8X,9.5T,GU90N,HLDS",5000960,61178,SUNFLOWER24BTX,BTX_PERSONAL_DESKTOPS,16-07-2016,05-12-2015,324,BTO,02:40.4
M10000,NRR51,ODM Mechanical,13,"NRR51-KIT,CVR,LCD,NO-TCH,BLK,3458","KIT,CVR,LCD,NO-TCH,BLK,3458",30000,59381,IRIS14SKLBTX,BTX_PERSONAL_NOTEBOOKS,11-02-2017,14-05-2016,0,BTS,32:44.2
DAO,TJ52V,SSD_NB_DT,8,"TJ52V-ASSY,SSDR,512,SED,MCARD,DIESEL","ASSY,SSDR,512,SED,MCARD,DIESEL",1865,53850,DIESEL15CTO,TOONG_SIN_WONG_RELATIONSHIPNB,22-10-2016,30-01-2016,0,CTO,17:43.1
E10000,GGJPV,ODM Mechanical,13,"GGJPV-KIT,CVR,LCD,OTP,IMR,SLV,5555/8","KIT,CVR,LCD,OTP,IMR,SLV,5555/8",2190,60147,TULIP15BDWBTX,KATARINA_HUDECOVA_CONSUMER_NOTEBOOKS,28-11-2015,31-10-2015,41,CTO,02:40.4
I10000,DU555,ODD Mechanical,13,DU555 - MHW,"SCR,M3X.5X5MM,HEX,PHH,TF,ZPS",5000236,54267,GENERAL SFFFBTX,WENDY_SCM_CHEN,12-03-2016,12-12-2015,6400,CTO,02:40.4
C10000,VDCHK,Keyboard_NBK,17,"VDCHK-ASSY,KYBD,W/PLMRS,R,USINT,5480","ASSY,KYBD,W/PLMRS,R,USINT,5480",5000960,57455,TITAN14MLKBDWBTX,ELISE_TAN (NBK_KYBD),29-10-2016,21-11-2015,0,CTO,02:40.4
E10000,CKKFP,Keyboard_NBK,17,"NBKYBD_KYBD,81,GER,M14NSCB","KYBD,81,GER,M14NSCB",2190,62882,LOVELAND14SCTO,MIKE_SIMMONDS_COMM_NBK_KEYBOARDS,09-04-2016,30-01-2016,0,CTO,17:43.1
C40000,63PDH,ODD Mechanical,13,63PDH_CFG,"SCR,M2.5X5,PHH,TF,BCS",5001417,52370,SALADO 14,SHIRLEY_CHEN,10-09-2016,19-12-2015,0,CTO,02:40.4
E10000,3V6TR,LCD,15,17.3HD+_TL_SLIM_M15_NBLCD,"LCD,17.3 HDF+,EDP1.2,TLF,AUO",2190,60148,TULIP17BDWBTX,BTX_PERSONAL_NOTEBOOKS,16-01-2016,16-01-2016,0,BTO,14:57.8
C40000,JGR1D,SSD_NB_DT,8,SSD_NB_2_5_512GB_SATA_S3,"SSDR,512G,S3,7MM,MICRON,M550",5001416,56527,AVALON7810CTO,CHAI_FERN_TAN HDD,30-07-2016,06-02-2016,8,CTO,57:56.9
E10000,R1XFC,Network Card,13,R1XFC_CFG,"CRD,NTWK,12G,RNDC,INTEL,QP,1G",2190,56996,SANDSTORMXD,JOHNATHAN_SHEEHAN_ENT_PE/PV_PERIPHERALS,26-12-2015,21-11-2015,38,CTO,02:40.4
DAO,0U781,ODD Mechanical,13,0U781_CFG,"SCR,M3X5MM,HX,TF,ZPS",1865,73488,PR49143AMAZON7MT,JACQUEL_HIGHTOWER(LARGE ORDERS),25-06-2016,26-09-2015,0,CTO,51:30.0
E10000,4270E,ODD Mechanical,13,4270E_CFG,"SCR,M2X3,KSH,MS,BLO",2190,56746,MARBLE FALLS15BTX,BTX_LATITUDE,16-07-2016,12-12-2015,0,BTO,02:40.4
E10000,VN3N0,Battery,13,Iris/Tulip/VG14/Loveland_15_17_4_2.8_PRIMARY,"BTRY,PRI,40WHR,4C,LITH,SIMPLO",2190,60150,TULIP15SKLBTX,BTX_PERSONAL_NOTEBOOKS,02-07-2016,06-02-2016,34,BTO,57:56.9
DAO,9M9FK,ODD,13,RMSD_9_5_DVDRW_SATA_Bare_Std,"DVD+/-RW,8X,9.5T,GU90N,HLDS",1865,62411,TRIGGERFISHMTBTX,BTX_OPTIPLEX_DESKTOPS,12-11-2016,23-04-2016,0,BTS,59:38.0
DAO,NHDXG,Nic Card,22,ESG_Backplane_SandstormXD_4x25,"ASSY,CRD,BKPLN,2X2.5,R730XD,V2",1865,83110,PR54942SANDXD,DIPAL_PARMAR(LARGE ORDERS),26-11-2016,26-03-2016,0,CTO,21:48.5
DAO,N7GG6,HDD_NB_DT,8,HDD_NB_2_5_500GB_SATA3_HYB,"HD,500GB,S3,512E,7MM,KAHV-SSH",1865,63394,ECHO 13 MLK BTX,BTX_ALIENWARE_NOTEBOOKS,13-02-2016,14-11-2015,39,BTO,02:40.4
M10000,4270E,ODD Mechanical,13,4270E_CFG,"SCR,M2X3,KSH,MS,BLO",5000236,61341,MIRAMAR 17,MANAS_SINGHAL,06-02-2016,24-10-2015,12,CTO,02:40.4
E10000,36W9M,SSD_NB_DT,8,SSD_NB_M2_2280_128GB_SATA,"SSDR,128,S3,2280,SAMSUNG,PM871",2190,62907,BEAVERCREEK14BTX,BTX_LATITUDE,12-11-2016,21-11-2015,168,BTO,02:40.4
DAO,FWCRC,ADPT,13,Adapter_240W_L6_3P_WW,"ADPT,AC,240W,DLTA,3P,L6,WW",1865,75068,PR50132DIESEL17,JACQUEL_HIGHTOWER(LARGE ORDERS),17-09-2016,02-01-2016,0,CTO,21:42.6
M10000,7MM6C,ODD,13,RMSD_HH_BDRW_BARE,"ASSY,BD-RE,8X,HH,HLDS",5000005,51633,TULUM MT,NORMAWARZURA_MAT (RMSD_APJ),06-02-2016,06-02-2016,0,CTO,57:56.9
M10000,J4F85,Graphic Card,19,"CRD,GRPHC,4GB,K4200,BRKT","CRD,GRPHC,4GB,K4200,BRKT",5000945,56530,AVALON7910CTO,FUEY_CHUIN_CHUAH (GRPH/NTWK/CTRL_FWS/OPTI ),13-02-2016,13-02-2016,16,CTO,57:56.9
DAO,N2M64,Memory,13,MEM_SODIMM_DDR3L_1600_8GB,"DIMM,8GB,1600,2RX8,4G,DDR3L,S",1865,79331,PR52534ERIKSNATG,JACQUEL_HIGHTOWER(LARGE ORDERS),09-04-2016,23-01-2016,0,CTO,11:48.7
C40000,FHKK7,ODM Mechanical,13,Camera_NB HD 2x mic E6 FHKK7,"ASSY,CMRA,HD,0.92M,W/MIC",5000947,57513,HOUSTON12BTX,BTX_LATITUDE,06-08-2016,26-09-2015,0,BTO,51:30.0
DAO,0KX1F,HDD_NB_DT,8,HDD_NB_2_5_500GB_7200_SATA3,"HD,500G,S3,7.2,512E,7MM,ST,YRX",1865,62884,LOVELAND15SBTX,BTX_LATITUDE,12-03-2016,19-12-2015,432,BTS,02:40.4
C40000,3X41T,Memory,13,MEM_UDIMM_DDR3L_1600_2GB,"DIMM,2GB,1600,1RX16,4G,DDR3L,U",5001416,52170,AMAZON X,QUEENNIE_SAW (MEMDT),16-04-2016,06-02-2016,65,CTO,57:56.9
M10000,N7GG6,HDD_NB_DT,8,HDD_NB_2_5_500GB_SATA3_HYB,"HD,500GB,S3,512E,7MM,KAHV-SSH",5000004,56744,MARBLE FALLS14BTX,BTX_LATITUDE,05-11-2016,23-04-2016,0,BTO,59:38.0
M10000,KR32H,ODM Mechanical,13,"KR32H-ASSY,CVR,HNGCAP,R,N-T,FHD,H15","ASSY,CVR,HNGCAP,R,N-T,FHD,H15",5000004,57525,HOUSTON15BTX,BTX_LATITUDE,05-12-2015,12-12-2015,0,BTO,02:40.4
E10000,6GDYJ,CORD,10,6GDYJ_Power Cord,"CORD,PWR,250,2.5A,1M,C5,E5,EUR",2190,57191,ERIKSSON14CTO,KENNETH_HOGAN_ADAPTERS_POWERCORDS,24-12-2016,19-03-2016,4,CTO,15:39.5
DAO,C7F2G,HDD_NB_DT,8,HDD_NB_2_5_500GB_7200_SATA3,"HD,500,S3,7.2,512E,7,AQUACSLIM",1865,53302,DIESEL17GREYFED,TOONG_SIN_WONG_RELATIONSHIPNB,27-08-2016,03-10-2015,0,CTO,51:30.0
DAO,6188X,Docking,8,"6188X-KIT,APR,II,130,LAT,BRAZ,BCC","KIT,APR,II,130,LAT,BRAZ,BCC",1865,199,PARTS,POI_LING_NG_CUSTKITS,23-07-2016,12-12-2015,0,CTO,02:40.4
C40000,V3171,ODD,13,RMSD_12_7_DVDRW_SATA_Fleming uSFF,"ASSY,DVD+/-RW,8,12.7T,HLD,XLOB",5000948,57276,AMAZON7 SFF,LI_THENG_FOO,06-08-2016,30-04-2016,0,CTO,32:44.2
M10000,GKCG2,Wireless,8,CRD_WRLES_M.2_DW1830_AC_WW,"CRD,WRLES,M.2,DW1830,WW",5000236,61341,MIRAMAR 17,NUR_WARDAH_UMAR,16-07-2016,07-11-2015,8,CTO,02:40.4
C40000,RC574,CORD,10,POWERCORD_RC574,"CORD,PWR,125V,TIE-WRAP,3FT,JPN",5000947,59515,BELMONTBTX,LI_THENG_FOO,30-04-2016,14-05-2016,3,CTO,32:44.2
DAO,5120P,CORD,10,5120P_CFG,"CORD,PWR,125V,6FT,SPT2,UNSHLD",1865,61684,GOODYEARSKLBTX,BTX_XPS_DESKTOPS,15-10-2016,19-12-2015,0,BTP,02:40.4
C40000,379T0,Graphic Card,19,"CRD,GRPHC,1GB,K620","CRD,GRPHC,2GB,K620,V2",5001416,56527,AVALON7810CTO,FUEY_CHUIN_CHUAH (GRPH/NTWK/CTRL_FWS/OPTI ),25-02-2017,12-03-2016,0,CTO,21:27.0
M10000,750CJ,ODD Mechanical,13,750CJ_SCR,"SCR,M2X2MM,PHH,MSCR,NPL",5000005,61709,TAHOESFFBTX,BTX_VOSTRO_DESKTOPS,20-02-2016,03-10-2015,18,BTO,51:30.0
M10000,FDMRM,Memory,13,MEM_SODIMM_DDR4_2133_4GB,"DIMM,4GB,2133,1RX8,4G,DDR4,S",5000004,62853,PARKCITY14BTX,BTX_LATITUDE,03-09-2016,31-10-2015,29,BTO,02:40.4
C40000,0VPRV,SSD_NB_DT,8,SSD_NB_M2_2280_512GB_PCIe_NVMe_HP,"SSDR,512G,P34,80D3,SM951,HPR",5001416,62527,FARALLONSFFCTO,CHAI_FERN_TAN,27-02-2016,10-10-2015,1,CTO,51:30.0
I10000,971XC,SSD_NB_DT,8,SSD_NB_2_5_512GB_SATA_S3,"SSDR,512G,S3,7MM,SMSNG,PM871",5001415,62419,BLUEFINAIOCTO,CHAI_FERN_TAN,21-11-2015,24-10-2015,1,CTO,02:40.4
DAO,JHXPY,Battery,13,Dino 2_4_Poly_ ED650,"BTRY,PRI,56WHR,4C,LITH,SIMPLO",1865,61590,DINO2BTX,BTX_XPS_NOTEBOOKS,13-08-2016,12-12-2015,0,BTP,02:40.4
I10000,4270E,ODD Mechanical,13,4270E_CFG,"SCR,M2X3,KSH,MS,BLO",5000236,57527,HOUSTON15CTO,MANAS_SINGHAL,30-01-2016,03-10-2015,95,CTO,51:30.0
E10000,VR648,Memory,13,MEM_UDIMM_DDR3L_1600_8GB,"DIMM,8GB,1600,2RX8,4G,DDR3L,U",2190,61687,LOTUSMTBTX,BTX_PERSONAL_DESKTOPS,23-04-2016,26-03-2016,0,BTO,21:48.5
E10000,CK548,CORD,10,PWR_CORD_CK548,"CORD,PWR,250V,10A,2M,C13,UK",2190,53292,DIESEL 17,KENNETH_HOGAN_ADAPTERS_POWERCORDS,28-01-2017,16-04-2016,0,CTO,46:40.9
E10000,J663C,CORD,10,POWERCORD_J663C,"CORD,PWR,250V,2.5A,1M,C5,UK",2190,199,PARTS,ROBERT_THOMPSTONE_DOCKING_STATIONS,24-12-2016,26-03-2016,0,CTO,21:48.5
E10000,9KYFK,Graphic Card,19,9KYFK,"CRD,GRPHC,AMD,P1-70",2190,51201,GOODYEARBTX,BTX_XPS_DESKTOPS,30-01-2016,17-10-2015,0,BTO,02:40.4
M10000,NWMX1,Memory,13,MEM_SODIMM_DDR3L_1600_4GB,"DIMM,4GB,1600,1RX8,4G,DDR3L,S",5000945,62417,CODAIOCTO,QUEENNIE_SAW (MEMDT),23-07-2016,21-11-2015,219,CTO,02:40.4
E10000,4270E,ODD Mechanical,13,4270E_CFG,"SCR,M2X3,KSH,MS,BLO",2190,60150,TULIP15SKLBTX,BTX_PERSONAL_NOTEBOOKS,16-07-2016,12-12-2015,187,BTO,02:40.4
C40000,RC574,CORD,10,POWERCORD_RC574,"CORD,PWR,125V,TIE-WRAP,3FT,JPN",30000,60153,TULIP15AMDBTX,BTX_PERSONAL_NOTEBOOKS,16-07-2016,21-11-2015,0,BTS,02:40.4
DAO,77GRH,HDD_NB_DT,8,HDD_NB_2_5_1TB_5400_7mm_SATA3,"HD,1T,S3,5.4,7MM,512E,SEAHAWK",1865,60813,BERLINETTABTX,BTX_XPS_NOTEBOOKS,26-12-2015,07-11-2015,123,BTO,02:40.4
X10000,RY167,ODM Mechanical,13,"RY167-HNG,CAP,LT,N-TCH,E7470","HNG,CAP,LT,N-TCH,E7470",1865,62907,BEAVERCREEK14BTX,BTX_LATITUDE,09-04-2016,16-01-2016,0,BTS,14:57.8
C10000,MGJN9,ADPT,13,Adapter_Cavendish_65W_L6_3P_WW_4.5mm,"ADPT,AC,65W,LTON,3P,L6,4.5MM",5000960,59381,IRIS14SKLBTX,HANNAH_H,17-12-2016,23-04-2016,403,CTO,59:38.0
C40000,GR7JX,Docking,8,"GR7JX-KIT,APR,II,E-SRS,240,US,TAI","KIT,APR,II,E-SRS,240,US,TAI",5001417,199,PARTS,ZALIPAH_MUTTALIB (LATITUDE & MWS),01-04-2017,07-05-2016,0,CTO,32:44.2
M10000,61H6H,Memory,13,MEM_UDIMM_DDR4_2133_4GB,"DIMM,4GB,2133,1RX8,4G,DDR4,NU",5000004,62407,SWORDFISHMTBTX,BTX_OPTIPLEX_DESKTOPS,18-02-2017,14-05-2016,0,BTO,32:44.2
E10000,MGJN9,ADPT,13,Adapter_Cavendish_65W_L6_3P_WW_4.5mm,"ADPT,AC,65W,LTON,3P,L6,4.5MM",2190,62416,WHITEFISHMFFBTX,BTX_OPTIPLEX_DESKTOPS,05-11-2016,30-01-2016,0,BTS,17:43.1
E10000,96MCT,Memory,13,MEM_UECC_DDR3_1600_8GB_2Gbx8DR_LV,"DIMM,8GB,1600,2RX8,4G,DDR3L,U",2190,39120,COASTER,CHEE_KHOON_OOI,16-04-2016,21-11-2015,42,CTO,02:40.4
DAO,4270E,ODD Mechanical,13,4270E_CFG,"SCR,M2X3,KSH,MS,BLO",1865,57379,JEFFERSONBTX,BTX_TABLETS,30-07-2016,26-09-2015,0,BTO,51:30.0
E10000,4270E,ODD Mechanical,13,4270E_CFG,"SCR,M2X3,KSH,MS,BLO",2190,60147,TULIP15BDWBTX,BTX_PERSONAL_NOTEBOOKS,16-07-2016,19-03-2016,0,BTO,15:39.5
DAO,Y72NH,Docking,8,APR2_DAO_130W,"KIT,APR,II,E-SRS,130,LAT,DAO",1865,199,PARTS,POI_LING_NG_CUSTKITS,29-10-2016,19-03-2016,1505,CTO,15:39.5
DAO,3VPJ3,CORD,10,3VPJ3_Power Cord,"CORD,PWR,250,2.5A,1M,C5,E5,BRA",1865,62912,BEAVERCREEK12FTAA,KHAI_SHIAN_TAN,26-03-2016,24-10-2015,3,CTO,02:40.4
DAO,7V69Y,Battery,13,Park City14/15_4_Poly_ED650,"BTRY,PRI,62WHR,4C,LITH,SIMPLO",1865,62875,PARKCITY15CTO1,KERRY_NG,20-08-2016,05-12-2015,5635,CTO,02:40.4
C10000,Y8R2G,Memory,13,MEM_PR_DDR4_2133_4GB_4Gbx8SR_LV,"DIMM,4GB,2133,1RX8,4G,DDR4,R",5000979,54981,STEELJAW,SIEW_KUN_NG,20-02-2016,16-01-2016,1,CTO,14:57.8
E10000,XP5PX,HDD_NB_DT,8,HDD_NB_2_5_1TB_5400_SATA3,"HD,1TB,S3,5.4,512E,ST,M8BP2,16",2190,53291,DIESEL 15,KENNETH_HOGAN_NBK_HDD,17-09-2016,12-03-2016,0,CTO,21:27.0
E10000,61H6H,Memory,13,MEM_UDIMM_DDR4_2133_4GB,"DIMM,4GB,2133,1RX8,4G,DDR4,NU",2190,62408,SWORDFISHSFFBTX,BTX_OPTIPLEX_DESKTOPS,06-02-2016,31-10-2015,273,BTO,02:40.4
C40000,1MPR3,Graphic Card,19,"CRD_GRPHC_M303A,_AMD,_R9-360_1MPR3","CRD,GRPHC,M303A, AMD, R9-360",5000947,61707,TAHOEMTBTX,BTX_VOSTRO_DESKTOPS,25-02-2017,30-04-2016,0,BTO,32:44.2
E10000,07G14,SSD_NB_DT,8,SSD_NB_M2_2280_256GB_PCIe_NVMe,"SSDR,256G,P34,80S3,SMSNG,PM951",2190,61342,MIRAMAR 17BTX,BTX_MOBILE_WORKSTATIONS,22-04-2017,30-04-2016,0,BTP,32:44.2
E10000,0RG4T,Keyboard_NBK,17,NBKYBD_EMDB5_BEL,"KYBD,84,BEL,EMDB5",2190,52512,GOLIAD14BTX,MIKE_SIMMONDS_COMM_NBK_KEYBOARDS,20-08-2016,12-12-2015,0,CTO,02:40.4
BRH,9CF26,HDD_NB_DT,8,HDD_500GB_SATA_6G_DT,"HD,500G,S3,7.2K,512E,SGT-PHAR",2505,83011,PRSWDFSHSFF03,LARGE ORDER_BCC OPTIPLEX,01-10-2016,07-05-2016,0,CTO,32:44.2
